availability_365,date,price
300+,2020-10-03,96.59493177387914
300+,2020-10-04,92.7879142300195
300+,2020-10-05,93.03352826510721
300+,2020-10-06,92.93138401559455
300+,2020-10-07,92.92943469785575
300+,2020-10-08,93.05458089668616
300+,2020-10-09,95.86432748538012
300+,2020-10-10,96.17738791423002
300+,2020-10-11,93.09200779727095
300+,2020-10-12,93.66705653021442
300+,2020-10-13,93.69239766081871
300+,2020-10-14,93.55672514619883
300+,2020-10-15,93.44366471734892
300+,2020-10-16,96.30409356725146
300+,2020-10-17,96.29239766081871
300+,2020-10-18,92.8
300+,2020-10-19,92.9029239766082
300+,2020-10-20,92.90682261208578
300+,2020-10-21,92.94346978557505
300+,2020-10-22,93.10331384015595
300+,2020-10-23,96.00350877192983
300+,2020-10-24,95.98089668615984
300+,2020-10-25,92.5364522417154
300+,2020-10-26,92.92124756335282
300+,2020-10-27,92.9243664717349
300+,2020-10-28,93.08070175438597
300+,2020-10-29,93.0962962962963
300+,2020-10-30,95.83118908382066
300+,2020-10-31,95.9485380116959
300+,2020-11-01,91.8916179337232
300+,2020-11-02,92.16218323586745
300+,2020-11-03,92.14502923976609
300+,2020-11-04,92.38011695906432
300+,2020-11-05,92.47446393762183
300+,2020-11-06,95.16569200779728
300+,2020-11-07,95.19883040935673
300+,2020-11-08,91.75828460038986
300+,2020-11-09,91.99220272904483
300+,2020-11-10,92.16881091617934
300+,2020-11-11,92.27173489278752
300+,2020-11-12,92.43313840155946
300+,2020-11-13,95.03781676413256
300+,2020-11-14,95.10058479532164
300+,2020-11-15,91.64639376218324
300+,2020-11-16,91.9270955165692
300+,2020-11-17,91.98557504873294
300+,2020-11-18,92.14736842105263
300+,2020-11-19,92.26120857699804
300+,2020-11-20,94.99844054580896
300+,2020-11-21,95.08070175438597
300+,2020-11-22,91.70604288499025
300+,2020-11-23,91.9551656920078
300+,2020-11-24,92.27836257309941
300+,2020-11-25,92.57192982456141
300+,2020-11-26,92.75243664717348
300+,2020-11-27,95.79142300194931
300+,2020-11-28,95.90877192982457
300+,2020-11-29,91.91812865497076
300+,2020-11-30,92.09512670565302
300+,2020-12-01,92.53060428849902
300+,2020-12-02,92.65029239766082
300+,2020-12-03,92.99454191033138
300+,2020-12-04,96.02923976608187
300+,2020-12-05,96.15594541910332
300+,2020-12-06,92.24093567251462
300+,2020-12-07,92.39142300194932
300+,2020-12-08,92.48304093567252
300+,2020-12-09,92.46744639376219
300+,2020-12-10,92.71578947368421
300+,2020-12-11,95.97738791423002
300+,2020-12-12,96.035477582846
300+,2020-12-13,92.22651072124756
300+,2020-12-14,92.40545808966861
300+,2020-12-15,92.54775828460039
300+,2020-12-16,92.58479532163743
300+,2020-12-17,92.84756335282651
300+,2020-12-18,96.33138401559454
300+,2020-12-19,96.64600389863548
300+,2020-12-20,93.83040935672514
300+,2020-12-21,94.83586744639376
300+,2020-12-22,95.50643274853802
300+,2020-12-23,97.33450292397661
300+,2020-12-24,99.50253411306043
300+,2020-12-25,104.1606237816764
300+,2020-12-26,105.2654970760234
300+,2020-12-27,103.95360623781676
300+,2020-12-28,105.17738791423002
300+,2020-12-29,109.97231968810917
300+,2020-12-30,118.94385964912281
300+,2020-12-31,125.5625730994152
300+,2021-01-01,116.13762183235868
300+,2021-01-02,110.05185185185185
300+,2021-01-03,101.96686159844054
300+,2021-01-04,95.78635477582846
300+,2021-01-05,95.05614035087719
300+,2021-01-06,93.92787524366472
300+,2021-01-07,93.79688109161793
300+,2021-01-08,96.66393762183236
300+,2021-01-09,96.65185185185184
300+,2021-01-10,93.43898635477584
300+,2021-01-11,93.45730994152046
300+,2021-01-12,93.52787524366472
300+,2021-01-13,93.52826510721248
300+,2021-01-14,94.55750487329435
300+,2021-01-15,98.47407407407407
300+,2021-01-16,98.49707602339181
300+,2021-01-17,95.21013645224171
300+,2021-01-18,95.44795321637427
300+,2021-01-19,95.45146198830409
300+,2021-01-20,95.41559454191034
300+,2021-01-21,95.31539961013645
300+,2021-01-22,98.26588693957115
300+,2021-01-23,98.22768031189084
300+,2021-01-24,94.69239766081871
300+,2021-01-25,94.18362573099415
300+,2021-01-26,94.07134502923977
300+,2021-01-27,93.90331384015595
300+,2021-01-28,93.42573099415205
300+,2021-01-29,96.26081871345029
300+,2021-01-30,96.25575048732944
300+,2021-01-31,93.10409356725147
300+,2021-02-01,95.13684210526316
300+,2021-02-02,97.45964912280702
300+,2021-02-03,98.54970760233918
300+,2021-02-04,98.7083820662768
300+,2021-02-05,99.1270955165692
300+,2021-02-06,98.77426900584796
300+,2021-02-07,94.83079922027291
300+,2021-02-08,93.78167641325535
300+,2021-02-09,93.83313840155945
300+,2021-02-10,95.11539961013645
300+,2021-02-11,95.5906432748538
300+,2021-02-12,98.7317738791423
300+,2021-02-13,98.95009746588694
300+,2021-02-14,95.64912280701755
300+,2021-02-15,95.71228070175438
300+,2021-02-16,95.6428849902534
300+,2021-02-17,95.65224171539961
300+,2021-02-18,95.71267056530215
300+,2021-02-19,98.82651072124756
300+,2021-02-20,98.86471734892787
300+,2021-02-21,95.32436647173489
300+,2021-02-22,93.89590643274853
300+,2021-02-23,94.19415204678363
300+,2021-02-24,94.49005847953217
300+,2021-02-25,94.47836257309942
300+,2021-02-26,97.12319688109162
300+,2021-02-27,97.05068226120858
300+,2021-02-28,93.65536062378168
300+,2021-03-01,102.67875243664717
300+,2021-03-02,103.02534113060429
300+,2021-03-03,103.23703703703704
300+,2021-03-04,103.35828460038987
300+,2021-03-05,105.76803118908381
300+,2021-03-06,105.62768031189084
300+,2021-03-07,102.65107212475634
300+,2021-03-08,103.48499025341131
300+,2021-03-09,105.34658869395712
300+,2021-03-10,107.08343079922027
300+,2021-03-11,107.32475633528266
300+,2021-03-12,109.07524366471735
300+,2021-03-13,108.7009746588694
300+,2021-03-14,104.90253411306043
300+,2021-03-15,103.01949317738791
300+,2021-03-16,100.84327485380118
300+,2021-03-17,100.85497076023391
300+,2021-03-18,100.89395711500974
300+,2021-03-19,103.6280701754386
300+,2021-03-20,103.70604288499025
300+,2021-03-21,100.84600389863547
300+,2021-03-22,100.99922027290448
300+,2021-03-23,101.03781676413256
300+,2021-03-24,101.10097465886939
300+,2021-03-25,101.20818713450292
300+,2021-03-26,104.05964912280702
300+,2021-03-27,104.08070175438597
300+,2021-03-28,101.21013645224171
300+,2021-03-29,101.45224171539961
300+,2021-03-30,101.54385964912281
300+,2021-03-31,101.5812865497076
300+,2021-04-01,100.87134502923976
300+,2021-04-02,104.20545808966861
300+,2021-04-03,104.61247563352826
300+,2021-04-04,101.72865497076023
300+,2021-04-05,100.75945419103314
300+,2021-04-06,100.90253411306043
300+,2021-04-07,100.90136452241715
300+,2021-04-08,100.99766081871346
300+,2021-04-09,99.7766081871345
300+,2021-04-10,100.07095516569201
300+,2021-04-11,96.58713450292397
300+,2021-04-12,101.21130604288498
300+,2021-04-13,101.38479532163743
300+,2021-04-14,101.34775828460039
300+,2021-04-15,101.70292397660819
300+,2021-04-16,104.62495126705653
300+,2021-04-17,104.72709551656921
300+,2021-04-18,101.5953216374269
300+,2021-04-19,103.67719298245613
300+,2021-04-20,103.6916179337232
300+,2021-04-21,103.71267056530215
300+,2021-04-22,103.78674463937622
300+,2021-04-23,106.28654970760233
300+,2021-04-24,108.56413255360624
300+,2021-04-25,103.49005847953217
300+,2021-04-26,107.8541910331384
300+,2021-04-27,109.81637426900585
300+,2021-04-28,110.45847953216374
300+,2021-04-29,109.4756335282651
300+,2021-04-30,112.33723196881091
300+,2021-05-01,111.36101364522418
300+,2021-05-02,106.51384015594542
300+,2021-05-03,104.84756335282651
300+,2021-05-04,103.99688109161794
300+,2021-05-05,104.1738791423002
300+,2021-05-06,104.01832358674464
300+,2021-05-07,105.65497076023392
300+,2021-05-08,105.78986354775829
300+,2021-05-09,103.9785575048733
300+,2021-05-10,104.18479532163742
300+,2021-05-11,104.16452241715399
300+,2021-05-12,105.03235867446394
300+,2021-05-13,104.96296296296296
300+,2021-05-14,107.49707602339181
300+,2021-05-15,107.60896686159845
300+,2021-05-16,104.99454191033138
300+,2021-05-17,104.75087719298246
300+,2021-05-18,101.7477582846004
300+,2021-05-19,101.79571150097466
300+,2021-05-20,101.9009746588694
300+,2021-05-21,107.23118908382067
300+,2021-05-22,108.82534113060429
300+,2021-05-23,105.0729044834308
300+,2021-05-24,103.83781676413255
300+,2021-05-25,102.88654970760234
300+,2021-05-26,102.75438596491227
300+,2021-05-27,104.67173489278753
300+,2021-05-28,107.67719298245613
300+,2021-05-29,108.03937621832358
300+,2021-05-30,104.95126705653021
300+,2021-05-31,104.96101364522417
300+,2021-06-01,104.9672514619883
300+,2021-06-02,105.01091617933723
300+,2021-06-03,105.17037037037036
300+,2021-06-04,108.09668615984405
300+,2021-06-05,107.81949317738791
300+,2021-06-06,104.66276803118909
300+,2021-06-07,104.52514619883041
300+,2021-06-08,105.10253411306043
300+,2021-06-09,104.69863547758284
300+,2021-06-10,104.75048732943469
300+,2021-06-11,106.1719298245614
300+,2021-06-12,106.25068226120858
300+,2021-06-13,103.07719298245614
300+,2021-06-14,102.9766081871345
300+,2021-06-15,103.5337231968811
300+,2021-06-16,103.58089668615985
300+,2021-06-17,103.66705653021442
300+,2021-06-18,106.63820662768032
300+,2021-06-19,106.8374269005848
300+,2021-06-20,103.44015594541911
300+,2021-06-21,103.60038986354776
300+,2021-06-22,103.65068226120857
300+,2021-06-23,103.65263157894736
300+,2021-06-24,103.71267056530215
300+,2021-06-25,106.62378167641326
300+,2021-06-26,106.70682261208577
300+,2021-06-27,103.53411306042885
300+,2021-06-28,103.2701754385965
300+,2021-06-29,105.0066276803119
300+,2021-06-30,105.01988304093567
300+,2021-07-01,105.28810916179337
300+,2021-07-02,108.2374269005848
300+,2021-07-03,108.39025341130605
300+,2021-07-04,103.41520467836257
300+,2021-07-05,103.34191033138401
300+,2021-07-06,103.41247563352826
300+,2021-07-07,103.83586744639376
300+,2021-07-08,103.86276803118908
300+,2021-07-09,107.12982456140351
300+,2021-07-10,107.50058479532164
300+,2021-07-11,103.83547758284601
300+,2021-07-12,103.25847953216375
300+,2021-07-13,103.19493177387915
300+,2021-07-14,103.25380116959064
300+,2021-07-15,103.54775828460039
300+,2021-07-16,106.5766081871345
300+,2021-07-17,106.717738791423
300+,2021-07-18,103.58050682261208
300+,2021-07-19,103.56569200779727
300+,2021-07-20,103.57621832358674
300+,2021-07-21,103.48927875243665
300+,2021-07-22,103.15672514619882
300+,2021-07-23,106.42923976608188
300+,2021-07-24,106.75672514619883
300+,2021-07-25,103.46003898635477
300+,2021-07-26,103.32592592592593
300+,2021-07-27,103.329044834308
300+,2021-07-28,103.35984405458089
300+,2021-07-29,103.40779727095517
300+,2021-07-30,106.45497076023392
300+,2021-07-31,106.67251461988305
300+,2021-08-01,120.83313840155945
300+,2021-08-02,120.97115009746588
300+,2021-08-03,120.96959064327486
300+,2021-08-04,120.97777777777777
300+,2021-08-05,121.07407407407408
300+,2021-08-06,123.92358674463938
300+,2021-08-07,124.14424951267057
300+,2021-08-08,120.94541910331384
300+,2021-08-09,120.86939571150097
300+,2021-08-10,120.86939571150097
300+,2021-08-11,120.85224171539961
300+,2021-08-12,120.97037037037038
300+,2021-08-13,123.86627680311891
300+,2021-08-14,124.04912280701754
300+,2021-08-15,120.9953216374269
300+,2021-08-16,120.85964912280701
300+,2021-08-17,120.82027290448343
300+,2021-08-18,120.84405458089668
300+,2021-08-19,120.91929824561403
300+,2021-08-20,123.83352826510722
300+,2021-08-21,124.02846003898635
300+,2021-08-22,120.96179337231969
300+,2021-08-23,120.86315789473684
300+,2021-08-24,120.8615984405458
300+,2021-08-25,120.88382066276803
300+,2021-08-26,120.72046783625731
300+,2021-08-27,123.75477582846004
300+,2021-08-28,124.43001949317738
300+,2021-08-29,121.39376218323586
