room_type,date,price
Shared room,2021-05-19,47.554455445544555
Shared room,2021-05-20,48.10891089108911
Shared room,2021-05-21,46.4009900990099
Shared room,2021-05-22,50.44059405940594
Shared room,2021-05-23,48.93069306930693
Shared room,2021-05-24,48.7970297029703
Shared room,2021-05-25,48.7970297029703
Shared room,2021-05-26,48.7970297029703
Shared room,2021-05-27,49.227722772277225
Shared room,2021-05-28,50.08910891089109
Shared room,2021-05-29,50.09405940594059
Shared room,2021-05-30,48.67326732673267
Shared room,2021-05-31,48.67821782178218
Shared room,2021-06-01,48.40594059405941
Shared room,2021-06-02,48.40594059405941
Shared room,2021-06-03,48.86138613861386
Shared room,2021-06-04,49.94059405940594
Shared room,2021-06-05,50.13861386138614
Shared room,2021-06-06,48.975247524752476
Shared room,2021-06-07,47.163366336633665
Shared room,2021-06-08,47.03465346534654
Shared room,2021-06-09,47.01485148514851
Shared room,2021-06-10,47.01980198019802
Shared room,2021-06-11,45.64356435643565
Shared room,2021-06-12,49.67821782178218
Shared room,2021-06-13,48.40594059405941
Shared room,2021-06-14,48.37623762376238
Shared room,2021-06-15,48.34653465346535
Shared room,2021-06-16,47.7970297029703
Shared room,2021-06-17,47.806930693069305
Shared room,2021-06-18,45.64356435643565
Shared room,2021-06-19,49.67821782178218
Shared room,2021-06-20,48.54455445544554
Shared room,2021-06-21,46.56435643564357
Shared room,2021-06-22,46.56435643564357
Shared room,2021-06-23,46.56435643564357
Shared room,2021-06-24,47.13861386138614
Shared room,2021-06-25,45.91089108910891
Shared room,2021-06-26,49.67821782178218
Shared room,2021-06-27,48.54455445544554
Shared room,2021-06-28,46.975247524752476
Shared room,2021-06-29,46.975247524752476
Shared room,2021-06-30,46.975247524752476
Shared room,2021-07-01,46.95544554455446
Shared room,2021-07-02,45.618811881188115
Shared room,2021-07-03,49.65346534653465
Shared room,2021-07-04,48.51980198019802
Shared room,2021-07-05,48.51980198019802
Shared room,2021-07-06,48.603960396039604
Shared room,2021-07-07,48.51980198019802
Shared room,2021-07-08,48.524752475247524
Shared room,2021-07-09,49.648514851485146
Shared room,2021-07-10,49.65346534653465
Shared room,2021-07-11,48.51980198019802
Shared room,2021-07-12,48.51980198019802
Shared room,2021-07-13,48.51980198019802
Shared room,2021-07-14,48.51980198019802
Shared room,2021-07-15,48.524752475247524
Shared room,2021-07-16,49.99009900990099
Shared room,2021-07-17,49.995049504950494
Shared room,2021-07-18,49.06930693069307
Shared room,2021-07-19,49.06930693069307
Shared room,2021-07-20,49.15346534653465
Shared room,2021-07-21,49.06930693069307
Shared room,2021-07-22,49.07425742574257
Shared room,2021-07-23,49.648514851485146
Shared room,2021-07-24,49.65346534653465
Shared room,2021-07-25,48.51980198019802
Shared room,2021-07-26,48.524752475247524
Shared room,2021-07-27,48.524752475247524
Shared room,2021-07-28,48.524752475247524
Shared room,2021-07-29,48.52970297029703
Shared room,2021-07-30,49.65346534653465
Shared room,2021-07-31,49.65841584158416
Shared room,2021-08-01,48.55940594059406
Shared room,2021-08-02,48.62376237623762
Shared room,2021-08-03,48.62376237623762
Shared room,2021-08-04,48.62376237623762
Shared room,2021-08-05,48.633663366336634
Shared room,2021-08-06,49.757425742574256
Shared room,2021-08-07,49.76237623762376
Shared room,2021-08-08,48.227722772277225
Shared room,2021-08-09,48.227722772277225
Shared room,2021-08-10,48.31683168316832
Shared room,2021-08-11,48.227722772277225
Shared room,2021-08-12,48.23762376237624
Shared room,2021-08-13,49.56435643564357
Shared room,2021-08-14,49.56930693069307
Shared room,2021-08-15,48.227722772277225
Shared room,2021-08-16,48.227722772277225
Shared room,2021-08-17,48.227722772277225
Shared room,2021-08-18,48.227722772277225
Shared room,2021-08-19,48.23762376237624
Shared room,2021-08-20,49.56435643564357
Shared room,2021-08-21,49.56930693069307
Shared room,2021-08-22,48.227722772277225
Shared room,2021-08-23,48.227722772277225
Shared room,2021-08-24,48.227722772277225
Shared room,2021-08-25,48.227722772277225
Shared room,2021-08-26,48.23762376237624
Shared room,2021-08-27,49.495049504950494
Shared room,2021-08-28,49.5
Shared room,2021-08-29,48.227722772277225
